Id,PostTypeId,ParentId,Body,AnswerCount
"15718908","1","","<p>I use this (somewhat kludgy) R function to merge data.frames and keep the order of one of them: </p>

<pre><code>MergeMaintainingOrder = function(Ordered,Unordered,ByWhatColumn){
  Ordered$TEMPINDEX = 1:length(Ordered[,1])
  MergedData = merge(Ordered,Unordered,by=ByWhatColumn)
  MergedData = MergedData[order(MergedData$TEMPINDEX),]
  MergedData$TEMPINDEX = NULL
  return(MergedData)
}
</code></pre>

<p>How can I accomplish the same thing in pandas? Is there a less kludgy way or should I just rewrite the same function?</p>

<p>Thanks,</p>

<p>-N</p>
","1"
"7841463","1","","<p>What are some useful methods or libraries that can be used to track IP request from a personal computer. Ideally I would like the option to block or pause a specific outgoing request before/after some checks are carried out. I've seen Twisted, but I'm not sure if its exactly what I'm looking for just yet, or if there exist simpler methods for doing this. I'm not looking for a standalone application as there are other features that will be build around this for a specific purpose.</p>

<p>Language: Preferably in Python, but C/C++ are possible options as well.</p>

<p>OS: The current target is Linux (ubuntu). However cross-platform options would be best.</p>
","1"
"15718922","1","","<p>This question maybe trivial. How do I add a year starting with 1903 ending with 2009 to 106 items on a list without creating a long <strong>HUGE</strong> list of years
<strong>But</strong> bypass ones with a year?</p>

<p>For Example: </p>

<pre><code>  States : Boston Americans, World Series Not Played in 1904, New York,  
           Chicago, Chicago, Chicago
           Pittsburgh, Philadelphia, Philadelphia,
           Boston, Philadelphia, Boston, Boston,Boston]`
</code></pre>

<p>To this:</p>

<pre><code>  States : [Boston Americans:1903], [World Series Not Played:1904], [New York:1905],  
           [Chicago:1906],[Chicago:1907:],[Chicago:1908]....ect
</code></pre>

<p>While I know you can add a number count to each item on list</p>

<pre><code> d = defaultdict(int)
 for word in words.split():
     d[word] += 1
</code></pre>

<p>I tried:</p>

<pre><code> d = {}
 for i in new_list:
     d[1903 + i] += 1 # I know this looks crazy but this is all I have
     print(d)
</code></pre>

<p>I get </p>

<p><code>TypeError: 'function' object is not iterable</code></p>

<p>But this is new to me. I would normally have more to show but I really don't have any Idea
 how to code this at all. </p>
","4"
"23559049","1","","<p>Considering I have millions of objects with 3 <code>__slots__</code></p>

<p>Is it more memory efficient to have short slot names like <code>x</code> vs. long like <code>would_you_like_fries_with_that_cheeseburger</code>?</p>

<p>Or are the names allocated only once per class (opposed to once per instance?)</p>
","1"
"23559212","1","","<p>Recently,I'm working on a gevent demo and I try to compare the efficiency between gevent and thread. Generally speaking，the gevent code should be more efficient than the thread code. But when I use time command to profile the program, I get the unusual result(my command is <code>time python FILENAME.py 50 1000</code>,the last two parameters means pool number or thread number,so I change the two number in the table below). The result shows that the thread is more efficient than the gevent code,so I want to know why this happen and what's wrong with my program? Thanks.</p>

<p>gevent VS thread</p>

<p><img src=""https://i.stack.imgur.com/iUwyn.png"" alt=""enter image description here""></p>

<p>My code is below(The main idea is use thread or gevent to send multi HTTP request):</p>

<p>******This is the thread version code******</p>

<pre><code># _*_ coding: utf-8 _*_
import sys
reload(sys)
sys.setdefaultencoding(""utf8"")
import requests
import threading
import time
import urllib2

finished = 0


def GetUrl(pagenum):
    url = 'http://opendata.baidu.com/zhaopin/s?p=mini&amp;wd=%B0%D9%B6%C8&amp;pn=' + \
        str(pagenum*20) + '&amp;rn=20'
    return url


def setUrlSet():
    for i in xrange(requestnum):
        urlnum = i % 38
        urlset.append(GetUrl(urlnum))


def GetResponse(pagenum):
    try:
        r = requests.get(urlset[pagenum])
    except Exception, e:
        print e
    pass


def DigJobByPagenum(pagenum, requestnum):
    init_num = pagenum
    print '%d begin' % init_num
    while pagenum &lt; requestnum:
        GetResponse(pagenum)
        pagenum += threadnum
    print '%d over' % init_num


def NormalThread(threadnum):
    startime = time.time()
    print ""%s is running..."" % threading.current_thread().name
    threads = []
    global finished, requestnum
    for i in xrange(threadnum):
        thread = threading.Thread(target=DigJobByPagenum, args=(i, requestnum))
        threads.append(thread)
    for t in threads:
        t.daemon = True
        t.start()
    for t in threads:
        t.join()
        finished += 1
    endtime = time.time()
    print ""%s is stop.The total time is %0.2f"" % \
        (threading.current_thread().name, (endtime - startime))


def GetAvageTime(array):
    alltime = 0.0
    for i in array:
        alltime += i
    avageTime = alltime/len(array)
    return avageTime

if __name__ == '__main__':
    threadnum = int(sys.argv[1])
    requestnum = int(sys.argv[2])
    print 'threadnum : %s,requestnum %s ' % (threadnum, requestnum)
    originStartTime = time.time()
    urlset = []
    setUrlSet()
    NormalThread(threadnum)
</code></pre>

<p>******This is the gevent verison code******</p>

<pre><code># _*_ coding: utf-8 _*_
import sys
reload(sys)
sys.setdefaultencoding(""utf8"")
from gevent import monkey
monkey.patch_all()
import gevent
from gevent import pool
import requests
import time

finished = 0


def GetUrl(pagenum):
    url = 'http://opendata.baidu.com/zhaopin/s?p=mini&amp;wd=%B0%D9%B6%C8&amp;pn=' + \
        str(pagenum*20) + '&amp;rn=20'
    return url


def setUrlSet():
    for i in xrange(requestnum):
        urlnum = i % 38
        urlset.append(GetUrl(urlnum))


def GetResponse(url):
    startime = time.time()
    r = requests.get(url)
    print url
    endtime = time.time()
    spendtime = endtime - startime
    NormalSpendTime.append(spendtime)
    global finished
    finished += 1
    print finished


def GetAvageTime(array):
    alltime = 0.0
    for i in array:
        alltime += i
    avageTime = alltime/len(array)
    return avageTime


def RunAsyncJob():
    jobpool = pool.Pool(concurrent)
    for url in urlset:
        jobpool.spawn(GetResponse, url)
    jobpool.join()
    endtime = time.time()
    allSpendTime = endtime - originStartime
    print 'Total spend time is %0.3f, total request num is %s within %s \
            seconds' % (allSpendTime, finished, timeoutNum)
    print 'Each request time is %0.3f' % (GetAvageTime(NormalSpendTime))


if __name__ == '__main__':
    concurrent = int(sys.argv[1])
    requestnum = int(sys.argv[2])
    timeoutNum = 100
    NormalSpendTime = []
    urlset = []
    urlActionList = []
    setUrlSet()
    originStartime = time.time()
    RunAsyncJob()
</code></pre>
","2"
"31410282","1","","<p>I want to move files of certain type from an existing directory structure to a new dynamic directory structure.for e.g: if the file is</p>

<pre><code>c://users//desktop//635289512-251.txt
</code></pre>

<p>I need to place the file in</p>

<pre><code>c://users//desktop//635_users//2895_access//635289512-251.txt
</code></pre>

<p>Should I copy each and everyfile and then paste them in the directory or can I zip them and unzip them dynamically? for now I am using the below code to create the directory. Please help me if there is any better way of doing this.</p>

<p>Thank you for you help.</p>

<pre><code>src = ""Folder1/Folder2/file1""
dst = ""Folder3""+src
dstfolder = os.path.dirname(dst)
if not os.path.exists(dstfolder):
os.makedirs(dstfolder)
shutil.copy(src,dst)
</code></pre>
","1"
"39219253","1","","<p>I'm new to python and scrapy.</p>

<p>I want to scrap data from website. </p>

<p>The web site uses AJAX for scrolling.</p>

<p>The get request url is as below.</p>

<pre><code>http://www.justdial.com/functions/ajxsearch.php?national_search=0&amp;act=pagination&amp;city=Mumbai&amp;search=Chemical+Dealers&amp;where=&amp;catid=944&amp;psearch=&amp;prid=&amp;page=2&amp;SID=&amp;mntypgrp=0&amp;toknbkt=&amp;bookDate=
</code></pre>

<p>Please help me how I can use scrapy or any other python libraries</p>

<p>Thanks.</p>
","1"
"15719058","1","","<p>I have functions in which I am doing database operations. I want to do something special,before trying to fetch data from database, I want to check whether cursor object is null and whether connection is dropped due to time out. How can I do pre checking in the Python ?</p>

<p>my functions, foo, bar :</p>

<pre><code> Class A:
   connect = None
   cursor = None

   def connect(self)
      self.connect = MySQLdb.connect ( ... )
      self.cursor = self.connect.cursor()
   def foo (self) :
       self.cursor.execute(""SELECT * FROM car_models"");
   def bar (self) :
       self.cursor.execute(""SELECT * FROM incomes"");
</code></pre>
","2"
"15719086","1","","<p>I am looking for a way to extract basic stats (total count, density, count in links, hrefs) for words on an arbitrary website, ideally a Python based solution. </p>

<p>While it is easy to parse a specific website using, say BautifulSoup and determine where the bulk of the content is, it requires you to define the location of the content in the DOM tree ahead of processing. This is easy for, say, hrefs or any arbitraty tag but gets more complicated when determining where the rest of the data (not enclosed in well defined markers) is.</p>

<p>If I understand correctly, robots used by the likes of Google (GoogleBot?) are able to extract data from any website to determine the keyword density. My scenario is similar, obtain the info related to the words that define what the website is about (i.e. after removing js, links and fillers).</p>

<p>My question is, are there any libraries or web APIs that would allow me to get statistics of meaningful words from any given page?</p>
","2"
"31410224","1","","<p>I am in the process of porting a Ruby file used in our build system to Python.  The file looks for <code>Depends</code> lines in a <code>debian/control</code> file in our repository, checks every dependency, and <code>apt-get install</code>s everything that isn't installed.  I am trying to reproduce this functionality.</p>

<p>As part of porting this to Python, I looked at the <code>deb_pkg_tools</code> module.  I <code>pip install</code>ed it and created a simple script, <code>install-dep2.py</code>.</p>

<pre><code>#!/usr/bin/python
import deb_pkg_tools

controlDict = deb_pkg_tools.control.load_control_file('debian/control')
</code></pre>

<p>However, when I run this script, I get the following error:</p>

<pre><code>$ build/bin/install-dep2.py
Traceback (most recent call last):
  File ""build/bin/install-dep2.py"", line 4, in &lt;module&gt;
    controlDict = deb_pkg_tools.control.load_control_file('debian/control')
AttributeError: 'module' object has no attribute 'control'
</code></pre>

<p>The <code>debian/control</code> file exists:</p>

<pre><code>$ ls -l debian/control
-rw-rw-r-- 1 stephen stephen 2532 Jul 13 14:28 debian/control
</code></pre>

<p>How can I process this <code>debian/control</code> file?  I don't need to use <code>deb_pkg_tools</code> if there is a better way.</p>
","2"
